Dataset,Original Rows,Columns,Type,Silhouettescore,DaviesBouldinscore,Calinskiharabazscore,Cohesionscore,Separationscore,RMSSTDscore,RSscore,XBscore,Adjustedrandomscore,Adjusted_mutual_info_score,Fowlkes_mallows_score,Normalizedmutualinfoscore,imbalanced_ratio_before_sampling,total_hypersphere,hypersphere_minority,hypersphere_majority,samplesperhypersphere,samplesperhypersphere_minority,samplesperhypersphere_majority,Average distance between class,overlapping,ComplexityMetric,WeightedCM,DualWeightedCM,TLCM,None,SMOTE,NearMiss,SMOTEENN,Randomoversampling,ADASYN,BorderlineSMOTE,SVMSMOTE,RandomUnderSampler,ClusterCentroids,NearMissversion1,NearMissversion2,NearMissversion3,TomekLinks,EditedNearestNeighbours,RepeatedEditedNearestNeighbours,AllKNN,CondensedNearestNeighbour,NeighbourhoodCleaningRule,InstanceHardnessThreshold,SMOTETomek,KNN,DT,GNB,SVM,RF,XGB,ADA,CAT,F1,G-mean,Accuracy,Precision,Recall,AUC-ROC,AUC-PR,BalancedAccuracy,CWA
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8719016735244892,0.8689992804808334,0.8697194324884426,0.8091103284355676,0.7154320425839978,0.9329461907232592,0.9331965753007996,0.09532262860541184,0.005911961352456218
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9392561983471074,0.9372812318759057,0.9373219373219372,0.8767852071449838,0.7971896955503514,0.9746485407507842,0.9778609165040075,0.11534357661118226,0.030418377360719454
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9368630004431301,0.9338359878281562,0.9344729344729344,0.8175578279744946,0.6464784456587735,0.9346299491899147,0.9538891682846601,0.12048299900412575,0.03209171289362728
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9307633268531667,0.9284467807827008,0.9287749287749287,0.8053825634878166,0.8704267437919353,0.9803965743137443,0.983971994310307,0.12039408166168729,0.03198523174395567
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9349038760803466,0.9349076185088038,0.9344729344729344,0.8452749092163239,0.7294410484393813,0.977768533355246,0.9802823786851391,0.11290724142836821,0.029741431318772955
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9665219218377924,0.9659018133225445,0.9658119658119658,0.8860654231041721,0.8339600345299019,0.9951721288649674,0.9956512442491773,0.12030516431924883,0.03189194825750271
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9526362343824699,0.9515251712868252,0.9515669515669515,0.8503848531820463,0.7467577559430915,0.9921972508685192,0.9937533687336426,0.1203940816616873,0.03199842940717432
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9596027688285007,0.9559697191353186,0.9572649572649573,0.8476981225555283,0.7396927219450383,0.9869332940730698,0.9891722079630041,0.12147887323943662,0.032196977198468126
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9610519193231563,0.9600975163909511,0.9601139601139601,0.8544139343548575,0.7381564323423172,0.9959033512743608,0.9963993625920021,0.11786882913643477,0.03122819987877486
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7091396338654564,0.7139321266371308,0.7153901143790851,0.7346830869180968,0.611358150543682,0.78253173828125,0.7940471959814269,0.08085081559180408,0.0038461211998245906
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8205944200367993,0.8149752186534845,0.8159007352941177,0.7675763096394093,0.6135990813648293,0.815934629265092,0.8615736461468808,0.09816429084090979,0.004626140302691051
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.846132497469553,0.8513737573950054,0.8524918300653596,0.7884242705448307,0.7275647932517869,0.9057873503116798,0.9137939676901045,0.08493583596856706,0.003919048352955221
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6919996369659428,0.7111157719572995,0.71671772875817,0.735765554999999,0.6555491593799821,0.8025571968298885,0.8187900960097676,0.0729078836974373,0.003503786310376053
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8912837992401318,0.8885408933841726,0.8890573937908496,0.8343577119603486,0.7894264618680983,0.9504805437223179,0.9501030274485375,0.09390872447554595,0.004344135257105612
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8881610207191603,0.8876146731057194,0.8877553104575163,0.8146644877428105,0.7322859897791205,0.9501498164780183,0.9503025969268662,0.09180076384739184,0.004250056981985062
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8733664303185119,0.8712807319115562,0.8720639297385621,0.7989973404939317,0.7140734435843444,0.9242477617238763,0.9150612399259866,0.09290063440405306,0.004351418163534772
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8925200964857276,0.8898762645547903,0.8903645833333332,0.8135866008146042,0.7334486234266144,0.95372573972687,0.9489336713440304,0.09428860075536964,0.004352918992159817
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.643735247311139,0.6817446562654886,0.6943967675033971,0.7166108773172958,0.5570117955439057,0.7378740608972043,0.7526148096458517,0.06304432565622087,0.0028551576467715496
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7834742843510766,0.7995673411716133,0.8014255405373191,0.7492977581761341,0.5932721712538226,0.7998594543872956,0.8342767158808525,0.08061272329491342,0.0037837263147016396
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8139398439190372,0.830277339471665,0.8365872845598227,0.7533743312199035,0.72785253799156,0.8974116731681475,0.8904484852550524,0.07447163072403339,0.003473294943009358
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6405359650934986,0.6843112296084585,0.7070311568809745,0.6879927368720926,0.6481703321962361,0.7752690514459776,0.7718618367755258,0.05703197651135484,0.0025299596597579475
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8519572698365102,0.8625085118663911,0.8633817254284964,0.8048218933589631,0.7295942142797776,0.9257347839762575,0.9029036906202782,0.08049738717540354,0.0037557080670486092
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.851388800658471,0.8622563294619328,0.8633757658108657,0.7682702969730996,0.7312984464971773,0.9291727994293145,0.9045467170333578,0.07810656828724817,0.003528439228022328
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8352186572775038,0.846258594632259,0.8464742902095401,0.7500411020137502,0.7143653694584239,0.9041998513087242,0.8669044748163754,0.0815413862258829,0.003648953500511571
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8559376497737242,0.8657864594214568,0.8661887053326659,0.7764545854165309,0.7333374103715733,0.9343628849719474,0.9198272745165057,0.08174524385189441,0.003790559721766335
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7176616131472492,0.7152948241190332,0.7153850081699348,0.7315790308544527,0.6031121109861267,0.7800004613681102,0.7828975601409649,0.09352607046443513,0.005022025027685849
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8114871173694703,0.8106166560715345,0.8106668709150325,0.7694972572011514,0.6048570100612424,0.8106545275590551,0.857883014455682,0.092999728512324,0.005094197996082081
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8295087566544556,0.8365402307979998,0.8380718954248366,0.785621768450293,0.7107383518228211,0.8944847126958252,0.9007261578727358,0.08498510641552144,0.004623744252063682
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6913061232104685,0.7048676180361803,0.7075265522875817,0.7228225351259009,0.642309185376563,0.7862379820015174,0.7928273187769258,0.07978057295370944,0.004169244807303371
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8817364907816976,0.8823322301140447,0.8824805964052288,0.8368332874821601,0.7559584291011654,0.9377211523181185,0.9381559361890388,0.09169018285268545,0.004993231039090917
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8751285488854043,0.8730623715470486,0.8733251633986928,0.8097997140509392,0.7166902916791306,0.9351673676898785,0.9340714822774666,0.09691087174310382,0.005343472892274346
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8555813489666334,0.8544075225357487,0.8550551470588236,0.8015994144253712,0.7089616141732283,0.9191457192728839,0.9180077995606523,0.09453172199661979,0.005235780469687219
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8889427894771803,0.8874092690490114,0.8876889297385621,0.8132010325075211,0.7195933410244973,0.9408777592376149,0.9407691601577447,0.09432437806379579,0.005173243254415832
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7027474480231546,0.7048988111170869,0.7049887663398694,0.7309005333297053,0.60832044431946,0.7755372855919865,0.7901583225291419,0.08442701475703047,0.004532163815070089
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8187050558412342,0.8208532383943727,0.821170343137255,0.7771381210205363,0.6022596784776902,0.8211224573490813,0.8673963316002812,0.090008290113057,0.004954394314368207
